term,category,weight
walk,ANX_SCORE,1.89709343
rocks,ANX_SCORE,-16.1506213
counted,ANX_SCORE,-18.19979181
aka,ANX_SCORE,5.034432954
plant,ANX_SCORE,12.05550609
mann,ANX_SCORE,-39.36317979
loved,ANX_SCORE,0.582034345
popped,ANX_SCORE,0.937846811
desire,ANX_SCORE,-29.0300901
uncle,ANX_SCORE,16.30641305
tide,ANX_SCORE,10.94785511
shirts,ANX_SCORE,2.902034974
leather,ANX_SCORE,12.31499925
heads,ANX_SCORE,-3.178320177
helping,ANX_SCORE,-3.703137803
published,ANX_SCORE,27.31407003
reminded,ANX_SCORE,-7.984646923
send,ANX_SCORE,1.197431591
july,ANX_SCORE,-10.76819899
brings,ANX_SCORE,-13.49178837
refreshing,ANX_SCORE,-48.86772739
surprisingly,ANX_SCORE,17.97934901
rebel,ANX_SCORE,18.4200536
fed,ANX_SCORE,32.22388566
oklahoma,ANX_SCORE,-20.81444913
warning,ANX_SCORE,-1.690480842
stretch,ANX_SCORE,-27.36433765
mega,ANX_SCORE,-11.51359492
watson,ANX_SCORE,13.54464596
comic,ANX_SCORE,5.187678708
garden,ANX_SCORE,-7.985505396
homeless,ANX_SCORE,-26.42651281
mar,ANX_SCORE,6.536806287
rivers,ANX_SCORE,-2.997650868
healthy,ANX_SCORE,-6.758168775
curry,ANX_SCORE,-9.322499941
flick,ANX_SCORE,-26.87278938
ken,ANX_SCORE,-15.29931588
witch,ANX_SCORE,2.412234142
stupidity,ANX_SCORE,5.370360377
bay,ANX_SCORE,-4.394468116
screen,ANX_SCORE,-7.552837968
round,ANX_SCORE,-9.555712892
ut,ANX_SCORE,18.91219625
songs,ANX_SCORE,6.512713526
indiana,ANX_SCORE,-15.97753172
ping,ANX_SCORE,-35.44604221
enter,ANX_SCORE,-11.58269956
fav,ANX_SCORE,8.143234639
bastard,ANX_SCORE,7.969453771
ruined,ANX_SCORE,36.20536965
they'll,ANX_SCORE,1.346513919
rude,ANX_SCORE,8.850175746
closet,ANX_SCORE,7.453034034
short,ANX_SCORE,-8.404812217
recovery,ANX_SCORE,13.56197506
gross,ANX_SCORE,36.58010225
worry,ANX_SCORE,-4.933849072
medical,ANX_SCORE,1.231591692
consuming,ANX_SCORE,3.881584984
thankful,ANX_SCORE,0.495569653
sayin,ANX_SCORE,-17.46561312
schedule,ANX_SCORE,11.81612269
prayer,ANX_SCORE,-8.011401124
evolution,ANX_SCORE,8.139673268
meh,ANX_SCORE,6.24090635
mcdonald's,ANX_SCORE,-0.54339989
fires,ANX_SCORE,8.928771823
doo,ANX_SCORE,3.755765015
scandal,ANX_SCORE,10.89814043
arrogant,ANX_SCORE,-24.56982027
thoughtful,ANX_SCORE,-16.45770808
security,ANX_SCORE,2.147734241
fashioned,ANX_SCORE,-5.714132337
iphone,ANX_SCORE,-2.403126182
journey,ANX_SCORE,-21.44691651
pouring,ANX_SCORE,-3.181726352
mosquito,ANX_SCORE,-43.31614999
uhm,ANX_SCORE,-4.688240982
toys,ANX_SCORE,-10.57039289
struggle,ANX_SCORE,2.743967163
distraction,ANX_SCORE,-16.07074103
consumed,ANX_SCORE,-56.43648706
tin,ANX_SCORE,0.023071086
appt,ANX_SCORE,49.10768002
nose,ANX_SCORE,4.213351213
easiest,ANX_SCORE,1.680553572
recommended,ANX_SCORE,-46.42382838
you'd,ANX_SCORE,19.42296891
opposite,ANX_SCORE,-20.5689307
heh,ANX_SCORE,-6.464138222
settle,ANX_SCORE,-15.2414344
strawberries,ANX_SCORE,-32.30304676
reap,ANX_SCORE,20.54687317
georgia,ANX_SCORE,-5.953079462
react,ANX_SCORE,19.0315133
log,ANX_SCORE,-8.603838688
zone,ANX_SCORE,-24.62270689
magic,ANX_SCORE,-2.849651038
tomatoes,ANX_SCORE,-3.522508123
favor,ANX_SCORE,7.627369446
manga,ANX_SCORE,28.68276444
arguments,ANX_SCORE,-14.1798251
husband,ANX_SCORE,16.01694121
path,ANX_SCORE,-14.69392368
anyone's,ANX_SCORE,0.390237921
brake,ANX_SCORE,-23.0250264
peanut,ANX_SCORE,1.656727043
doll,ANX_SCORE,19.90243382
started,ANX_SCORE,-6.787794686
cigarette,ANX_SCORE,20.34892346
admit,ANX_SCORE,16.8730421
hung,ANX_SCORE,-16.84280954
tipsy,ANX_SCORE,4.21733696
factor,ANX_SCORE,20.01097254
melt,ANX_SCORE,13.0491022
choose,ANX_SCORE,-6.503546295
dam,ANX_SCORE,-4.887338454
betta,ANX_SCORE,0.870134311
crawling,ANX_SCORE,15.27563102
daughters,ANX_SCORE,17.04540603
nyquil,ANX_SCORE,-29.65029289
episodes,ANX_SCORE,20.67423526
ppl,ANX_SCORE,-0.492749487
chickens,ANX_SCORE,16.00682459
pigs,ANX_SCORE,3.856098182
seasons,ANX_SCORE,-22.764806
bbq,ANX_SCORE,-19.86069555
faults,ANX_SCORE,33.03611195
classmates,ANX_SCORE,0.630569765
devils,ANX_SCORE,22.99780609
butterflies,ANX_SCORE,-8.615759174
sounding,ANX_SCORE,-14.44049195
gloves,ANX_SCORE,19.4652475
careless,ANX_SCORE,31.54588169
upload,ANX_SCORE,29.27909895
chrome,ANX_SCORE,-16.45882458
highway,ANX_SCORE,-28.95467298
technology,ANX_SCORE,-35.12860193
sinner,ANX_SCORE,31.58096778
arrival,ANX_SCORE,-23.66204542
hallway,ANX_SCORE,-42.11392192
thx,ANX_SCORE,-5.110608274
la,ANX_SCORE,2.286278894
logic,ANX_SCORE,-12.27725276
personality,ANX_SCORE,-16.22126639
smell,ANX_SCORE,-5.566947389
property,ANX_SCORE,9.185559367
shoot,ANX_SCORE,-8.470025341
skipping,ANX_SCORE,-9.19813767
pens,ANX_SCORE,9.521846194
dark,ANX_SCORE,4.270975265
tips,ANX_SCORE,-1.511668091
load,ANX_SCORE,12.34121118
positive,ANX_SCORE,-10.1731471
cheek,ANX_SCORE,12.36175181
nursing,ANX_SCORE,23.52078071
avoid,ANX_SCORE,-6.063073378
os,ANX_SCORE,2.666493247
ed,ANX_SCORE,-0.570791997
bumper,ANX_SCORE,-9.305344532
crunch,ANX_SCORE,-21.39848878
acting,ANX_SCORE,17.5449479
encouragement,ANX_SCORE,-0.063170097
whatsoever,ANX_SCORE,11.85751836
cowboys,ANX_SCORE,-5.88070836
stuffing,ANX_SCORE,6.732244632
feel,ANX_SCORE,8.460857262
deer,ANX_SCORE,-5.309811491
dead,ANX_SCORE,0.678582331
witnessed,ANX_SCORE,-5.731950175
chicken,ANX_SCORE,-4.899435676
creation,ANX_SCORE,-24.96909578
change,ANX_SCORE,-6.406731873
hot,ANX_SCORE,-6.479065687
error,ANX_SCORE,-6.810542893
forgive,ANX_SCORE,5.39942577
capacity,ANX_SCORE,21.24897338
expect,ANX_SCORE,2.655934247
pulled,ANX_SCORE,-11.56416236
kansas,ANX_SCORE,-5.970908516
america's,ANX_SCORE,49.87457628
proved,ANX_SCORE,6.167039112
caramel,ANX_SCORE,-4.385355505
damned,ANX_SCORE,27.98764516
bff,ANX_SCORE,2.604390464
kissed,ANX_SCORE,22.36698019
march,ANX_SCORE,-7.741014002
shape,ANX_SCORE,-1.449022309
deed,ANX_SCORE,45.67837407
el,ANX_SCORE,16.77732594
topped,ANX_SCORE,-47.48410894
cancelled,ANX_SCORE,0.420351428
sunrise,ANX_SCORE,-35.57890747
signed,ANX_SCORE,-22.17783342
comments,ANX_SCORE,-20.26063646
horns,ANX_SCORE,-6.934409108
realize,ANX_SCORE,-5.758238585
spine,ANX_SCORE,7.661432797
usb,ANX_SCORE,-7.835460828
gangster,ANX_SCORE,16.88564602
art,ANX_SCORE,9.715938818
union,ANX_SCORE,-19.2756241
cock,ANX_SCORE,-16.50386194
utterly,ANX_SCORE,27.99989855
shocking,ANX_SCORE,42.36423468
answer,ANX_SCORE,-10.97362391
regular,ANX_SCORE,-6.30253683
liver,ANX_SCORE,-27.45391534
decisions,ANX_SCORE,6.384776676
budget,ANX_SCORE,-5.524925327
awaiting,ANX_SCORE,-4.187541068
uh,ANX_SCORE,-7.990577982
downstairs,ANX_SCORE,22.36300946
marshall,ANX_SCORE,-19.96602573
championship,ANX_SCORE,-22.39255625
gate,ANX_SCORE,1.51203245
tmrw,ANX_SCORE,3.633488736
snack,ANX_SCORE,-18.77634911
pittsburgh,ANX_SCORE,-1.32846301
volunteering,ANX_SCORE,25.75136946
steel,ANX_SCORE,-1.6501334
nerve,ANX_SCORE,40.22538875
syndrome,ANX_SCORE,-4.532294811
january,ANX_SCORE,-1.439906938
share,ANX_SCORE,4.019952778
spoon,ANX_SCORE,-0.789021818
dmv,ANX_SCORE,-46.14572064
launch,ANX_SCORE,4.328197907
cheated,ANX_SCORE,-14.81100377
speaking,ANX_SCORE,1.843411556
sleeps,ANX_SCORE,-6.398661031
brains,ANX_SCORE,9.619315836
heels,ANX_SCORE,13.31680602
test,ANX_SCORE,-0.835337823
entertained,ANX_SCORE,-20.01826995
paths,ANX_SCORE,-50.27465615
blame,ANX_SCORE,18.32550999
recent,ANX_SCORE,7.243075259
mystery,ANX_SCORE,-5.476795197
sheet,ANX_SCORE,20.90723639
hard,ANX_SCORE,4.62382088
practicing,ANX_SCORE,10.22436508
pastor,ANX_SCORE,-33.23034361
branch,ANX_SCORE,-34.83384832
rant,ANX_SCORE,33.89314361
spending,ANX_SCORE,15.75912958
organized,ANX_SCORE,14.82906767
notes,ANX_SCORE,20.22594237
vegetable,ANX_SCORE,20.11056771
cupcake,ANX_SCORE,24.07542789
tackle,ANX_SCORE,-4.131817172
returned,ANX_SCORE,-5.684526801
chat,ANX_SCORE,-15.07365534
members,ANX_SCORE,23.11238619
rising,ANX_SCORE,-9.660642061
therapy,ANX_SCORE,21.73582309
she'd,ANX_SCORE,35.60658804
firm,ANX_SCORE,-51.99047381
massage,ANX_SCORE,-2.429696167
difficulty,ANX_SCORE,-7.190529971
saints,ANX_SCORE,-9.265675199
dedicated,ANX_SCORE,-44.74526486
rolling,ANX_SCORE,-25.26759912
cope,ANX_SCORE,43.86180952
balls,ANX_SCORE,-5.033524819
achievement,ANX_SCORE,-6.972180742
recognition,ANX_SCORE,-12.52335095
rides,ANX_SCORE,-19.29537444
economy,ANX_SCORE,-22.9603721
chips,ANX_SCORE,1.487346257
carrots,ANX_SCORE,-4.672558636
nostalgia,ANX_SCORE,-5.736597375
wore,ANX_SCORE,-14.96198244
victim,ANX_SCORE,-7.266335999
stalk,ANX_SCORE,21.41526722
income,ANX_SCORE,-49.54555922
choked,ANX_SCORE,-0.274358527
juicy,ANX_SCORE,-38.47298791
pls,ANX_SCORE,-6.621408496
prevent,ANX_SCORE,-26.36925024
whip,ANX_SCORE,4.519302649
ear,ANX_SCORE,-1.718329284
backwards,ANX_SCORE,-14.02476532
phone,ANX_SCORE,-5.126763213
oddly,ANX_SCORE,-1.569115366
jess,ANX_SCORE,4.783244043
oct,ANX_SCORE,-24.89807645
disco,ANX_SCORE,10.25001235
other's,ANX_SCORE,24.22908751
importantly,ANX_SCORE,-0.975385008
tie,ANX_SCORE,-0.331217323
booty,ANX_SCORE,-3.931866902
mistake,ANX_SCORE,26.02261034
danger,ANX_SCORE,6.92689384
satisfying,ANX_SCORE,-24.27113558
orientation,ANX_SCORE,20.34449336
groups,ANX_SCORE,-23.72280598
complete,ANX_SCORE,9.483200133
gee,ANX_SCORE,5.11618732
worm,ANX_SCORE,-14.02190964
sadness,ANX_SCORE,32.54278726
actors,ANX_SCORE,-31.62668762
sunglasses,ANX_SCORE,-53.25968951
enthusiasm,ANX_SCORE,10.67762393
tone,ANX_SCORE,-29.58753851
grandmother,ANX_SCORE,-17.19033456
stoked,ANX_SCORE,-8.865260494
huh,ANX_SCORE,-22.58307876
views,ANX_SCORE,5.008165152
machine,ANX_SCORE,6.397151592
italy,ANX_SCORE,3.173875151
furious,ANX_SCORE,-11.71911611
calling,ANX_SCORE,9.377516162
flying,ANX_SCORE,-16.90180146
wheel,ANX_SCORE,-16.69376641
world,ANX_SCORE,-4.046873243
shining,ANX_SCORE,-22.108537
supportive,ANX_SCORE,29.00532288
ja,ANX_SCORE,14.63060951
laziness,ANX_SCORE,9.161308541
opinion,ANX_SCORE,2.255765276
frustrated,ANX_SCORE,29.70505561
professor,ANX_SCORE,-4.858329486
latin,ANX_SCORE,-1.966375545
dies,ANX_SCORE,6.619663358
cooking,ANX_SCORE,-1.782270209
chair,ANX_SCORE,-4.857260652
gb,ANX_SCORE,-18.01429574
choices,ANX_SCORE,-6.580767606
packers,ANX_SCORE,-0.47007344
unicorn,ANX_SCORE,-15.98343548
math,ANX_SCORE,-1.182732884
trouble,ANX_SCORE,2.312734215
sentence,ANX_SCORE,-17.33588972
case,ANX_SCORE,-8.646917476
cartoons,ANX_SCORE,32.45777597
gawd,ANX_SCORE,8.738914685
intentions,ANX_SCORE,-0.522284395
train,ANX_SCORE,-3.656855292
gossip,ANX_SCORE,-17.98595187
protect,ANX_SCORE,-5.502557432
hail,ANX_SCORE,5.113817649
love,ANX_SCORE,1.024510884
opens,ANX_SCORE,-31.36103487
pretending,ANX_SCORE,9.70465214
texas,ANX_SCORE,-6.182267566
brightest,ANX_SCORE,-17.90448779
largest,ANX_SCORE,-32.63957243
kills,ANX_SCORE,11.03593643
joint,ANX_SCORE,30.93480859
chip,ANX_SCORE,-15.00938686
ahold,ANX_SCORE,-6.165879589
reveal,ANX_SCORE,1.688405131
wise,ANX_SCORE,-24.81421367
blinded,ANX_SCORE,-16.08110333
replacement,ANX_SCORE,14.12188658
requires,ANX_SCORE,-31.62456237
desperate,ANX_SCORE,27.54936527
logged,ANX_SCORE,-71.22706386
wilson,ANX_SCORE,-21.60254031
bloom,ANX_SCORE,8.606044912
priceless,ANX_SCORE,-28.62319115
gather,ANX_SCORE,20.61472806
pink,ANX_SCORE,12.91650219
bout,ANX_SCORE,-7.08546253
understood,ANX_SCORE,21.76382662
wondering,ANX_SCORE,-0.51499769
ala,ANX_SCORE,-24.4888158
applied,ANX_SCORE,-10.59704416
fills,ANX_SCORE,-2.189677073
charging,ANX_SCORE,-15.23082918
puppy,ANX_SCORE,2.997302685
ohhh,ANX_SCORE,-4.743944893
rolled,ANX_SCORE,-44.03912176
locker,ANX_SCORE,11.87427771
distant,ANX_SCORE,21.11135673
shaped,ANX_SCORE,-18.76990189
deeply,ANX_SCORE,3.391454197
learning,ANX_SCORE,-5.222851085
thursday,ANX_SCORE,-2.15240561
dee,ANX_SCORE,11.04724507
video,ANX_SCORE,-0.951547581
tease,ANX_SCORE,-8.170261371
immune,ANX_SCORE,-6.060735011
yogurt,ANX_SCORE,-25.49387141
disturbing,ANX_SCORE,21.29539633
flowing,ANX_SCORE,-12.36265953
pg,ANX_SCORE,-21.13500766
ticket,ANX_SCORE,-17.51746743
layout,ANX_SCORE,5.476056574
chopped,ANX_SCORE,30.40176869
fly,ANX_SCORE,-9.392644163
calm,ANX_SCORE,5.67513814
almighty,ANX_SCORE,-33.14990509
girls,ANX_SCORE,0.88489547
annoyed,ANX_SCORE,38.64663051
uniform,ANX_SCORE,6.202266532
horses,ANX_SCORE,10.8441858
michigan,ANX_SCORE,-13.12094143
acknowledge,ANX_SCORE,-10.71803838
gracias,ANX_SCORE,-18.28634301
mat,ANX_SCORE,11.0243007
maintenance,ANX_SCORE,19.08467988
revenge,ANX_SCORE,-15.68284946
drag,ANX_SCORE,8.387975976
baseball,ANX_SCORE,-9.870038686
offended,ANX_SCORE,-0.907133528
length,ANX_SCORE,5.365022995
bother,ANX_SCORE,4.046608682
senior,ANX_SCORE,14.65030229
tech,ANX_SCORE,-3.325783297
unlike,ANX_SCORE,35.55611702
rack,ANX_SCORE,10.92845452
add,ANX_SCORE,-11.7032916
soccer,ANX_SCORE,-9.021617868
feared,ANX_SCORE,-4.568207922
dilemma,ANX_SCORE,41.71756128
raise,ANX_SCORE,-8.652778161
ops,ANX_SCORE,-28.87338952
topic,ANX_SCORE,21.31186223
brought,ANX_SCORE,-1.505746211
grateful,ANX_SCORE,-7.924334763
aunt,ANX_SCORE,14.58434635
forgiving,ANX_SCORE,31.5081428
kidney,ANX_SCORE,44.95842956
head,ANX_SCORE,4.505995479
tonight,ANX_SCORE,-3.210535101
yellow,ANX_SCORE,-0.468932697
mornings,ANX_SCORE,3.069774153
counts,ANX_SCORE,30.09663324
downtown,ANX_SCORE,-12.6817267
permit,ANX_SCORE,-8.526417509
urban,ANX_SCORE,-14.07955
hundred,ANX_SCORE,-5.392384773
heck,ANX_SCORE,5.09104832
raised,ANX_SCORE,30.44000586
young,ANX_SCORE,-5.719468419
wearing,ANX_SCORE,-3.169953692
cheers,ANX_SCORE,-21.29586038
manual,ANX_SCORE,22.08462028
cheer,ANX_SCORE,8.788380973
records,ANX_SCORE,15.70165718
major,ANX_SCORE,-4.072153094
holidays,ANX_SCORE,1.951569196
facing,ANX_SCORE,-17.66152836
sing,ANX_SCORE,4.546764141
underwear,ANX_SCORE,-39.70168919
shaved,ANX_SCORE,-46.65901422
fades,ANX_SCORE,7.301907892
son,ANX_SCORE,-1.585292221
woken,ANX_SCORE,23.71651231
til,ANX_SCORE,0.568999743
care,ANX_SCORE,11.49896445
awake,ANX_SCORE,8.856916217
part,ANX_SCORE,-1.205987996
liking,ANX_SCORE,-6.847159733
dragging,ANX_SCORE,15.57594955
believed,ANX_SCORE,8.470919332
choice,ANX_SCORE,-14.59487882
flew,ANX_SCORE,-29.61991047
turtle,ANX_SCORE,-20.52316637
burn,ANX_SCORE,20.32719856
cancel,ANX_SCORE,9.290155022
idiot,ANX_SCORE,12.04070315
biggest,ANX_SCORE,9.859134777
grasp,ANX_SCORE,-41.16164503
redemption,ANX_SCORE,-2.902318851
lime,ANX_SCORE,-29.43519352
punishment,ANX_SCORE,-5.354479617
direction,ANX_SCORE,-30.9790123
charger,ANX_SCORE,-2.357607998
homes,ANX_SCORE,-12.12604233
account,ANX_SCORE,-7.342214151
oldest,ANX_SCORE,8.413183301
expecting,ANX_SCORE,-25.93628284
bucket,ANX_SCORE,1.583122
protection,ANX_SCORE,-19.36380477
tea,ANX_SCORE,5.00702434
apology,ANX_SCORE,-2.726296759
esp,ANX_SCORE,3.70999934
hole,ANX_SCORE,5.361058548
box,ANX_SCORE,-12.06273188
suggested,ANX_SCORE,1.146194147
